county,office,district,candidate,incumbent,party,votes,pct
WEBB,State Representative,42,"Carlos Ygnacio ""Cy"" Benavides",False,DEM,2409,18.63
WEBB,State Representative,42,"Javier H. Martinez, Jr.",False,DEM,1743,13.48
WEBB,State Representative,42,Maria Elena Morales,False,DEM,1676,12.96
WEBB,State Representative,42,Richard Raymond,False,DEM,7090,54.83
WEBB,State Representative,42,Mickey,False,WI,1,0.01
WEBB,State Representative,42,None of the  Above,False,WI,1,0.01
WEBB,State Representative,42,George Bush,False,WI,1,0.01
WEBB,State Representative,42,Donald Duck,False,WI,1,0.01
WEBB,State Representative,42,Jerry Garza,False,WI,1,0.01
WEBB,State Representative,42,Joe Guerra,False,WI,1,0.01
WEBB,State Representative,42,Mike Kazen,False,WI,3,0.02
WEBB,State Representative,42,Richard Raymond,False,WI,2,0.02
WEBB,State Representative,42,L.A. Tadro,False,WI,1,0.01
WEBB,State Representative,42,Total,,,12930,
