county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee
Jefferson,1,Registered Voters,,,Registered Voters,1881,,,
Jefferson,1,Ballots Cast,,,Ballots Cast,797,,,
Jefferson,2,Registered Voters,,,Registered Voters,1098,,,
Jefferson,2,Ballots Cast,,,Ballots Cast,492,,,
Jefferson,3,Registered Voters,,,Registered Voters,2257,,,
Jefferson,3,Ballots Cast,,,Ballots Cast,873,,,
Jefferson,4,Registered Voters,,,Registered Voters,1481,,,
Jefferson,4,Ballots Cast,,,Ballots Cast,968,,,
Jefferson,5,Registered Voters,,,Registered Voters,1557,,,
Jefferson,5,Ballots Cast,,,Ballots Cast,842,,,
Jefferson,6,Registered Voters,,,Registered Voters,1379,,,
Jefferson,6,Ballots Cast,,,Ballots Cast,632,,,
Jefferson,7,Registered Voters,,,Registered Voters,1450,,,
Jefferson,7,Ballots Cast,,,Ballots Cast,738,,,
Jefferson,8,Registered Voters,,,Registered Voters,959,,,
Jefferson,8,Ballots Cast,,,Ballots Cast,317,,,
Jefferson,9,Registered Voters,,,Registered Voters,3720,,,
Jefferson,9,Ballots Cast,,,Ballots Cast,2380,,,
Jefferson,10,Registered Voters,,,Registered Voters,804,,,
Jefferson,10,Ballots Cast,,,Ballots Cast,260,,,
Jefferson,11,Registered Voters,,,Registered Voters,451,,,
Jefferson,11,Ballots Cast,,,Ballots Cast,181,,,
Jefferson,12,Registered Voters,,,Registered Voters,553,,,
Jefferson,12,Ballots Cast,,,Ballots Cast,236,,,
Jefferson,13,Registered Voters,,,Registered Voters,411,,,
Jefferson,13,Ballots Cast,,,Ballots Cast,180,,,
Jefferson,14,Registered Voters,,,Registered Voters,1594,,,
Jefferson,14,Ballots Cast,,,Ballots Cast,616,,,
Jefferson,15,Registered Voters,,,Registered Voters,1408,,,
Jefferson,15,Ballots Cast,,,Ballots Cast,537,,,
Jefferson,16,Registered Voters,,,Registered Voters,512,,,
Jefferson,16,Ballots Cast,,,Ballots Cast,165,,,
Jefferson,17,Registered Voters,,,Registered Voters,2536,,,
Jefferson,17,Ballots Cast,,,Ballots Cast,1394,,,
Jefferson,18,Registered Voters,,,Registered Voters,1522,,,
Jefferson,18,Ballots Cast,,,Ballots Cast,720,,,
Jefferson,19,Registered Voters,,,Registered Voters,1654,,,
Jefferson,19,Ballots Cast,,,Ballots Cast,636,,,
Jefferson,20,Registered Voters,,,Registered Voters,1351,,,
Jefferson,20,Ballots Cast,,,Ballots Cast,479,,,
Jefferson,21,Registered Voters,,,Registered Voters,316,,,
Jefferson,21,Ballots Cast,,,Ballots Cast,136,,,
Jefferson,22,Registered Voters,,,Registered Voters,4232,,,
Jefferson,22,Ballots Cast,,,Ballots Cast,2134,,,
Jefferson,23,Registered Voters,,,Registered Voters,2136,,,
Jefferson,23,Ballots Cast,,,Ballots Cast,1260,,,
Jefferson,24,Registered Voters,,,Registered Voters,514,,,
Jefferson,24,Ballots Cast,,,Ballots Cast,302,,,
Jefferson,25,Registered Voters,,,Registered Voters,2075,,,
Jefferson,25,Ballots Cast,,,Ballots Cast,1202,,,
Jefferson,26,Registered Voters,,,Registered Voters,2655,,,
Jefferson,26,Ballots Cast,,,Ballots Cast,1512,,,
Jefferson,27,Registered Voters,,,Registered Voters,1541,,,
Jefferson,27,Ballots Cast,,,Ballots Cast,745,,,
Jefferson,28,Registered Voters,,,Registered Voters,877,,,
Jefferson,28,Ballots Cast,,,Ballots Cast,464,,,
Jefferson,29,Registered Voters,,,Registered Voters,1757,,,
Jefferson,29,Ballots Cast,,,Ballots Cast,996,,,
Jefferson,30,Registered Voters,,,Registered Voters,1188,,,
Jefferson,30,Ballots Cast,,,Ballots Cast,684,,,
Jefferson,31,Registered Voters,,,Registered Voters,1180,,,
Jefferson,31,Ballots Cast,,,Ballots Cast,745,,,
Jefferson,32,Registered Voters,,,Registered Voters,257,,,
Jefferson,32,Ballots Cast,,,Ballots Cast,134,,,
Jefferson,33,Registered Voters,,,Registered Voters,2399,,,
Jefferson,33,Ballots Cast,,,Ballots Cast,1129,,,
Jefferson,34,Registered Voters,,,Registered Voters,1697,,,
Jefferson,34,Ballots Cast,,,Ballots Cast,886,,,
Jefferson,35,Registered Voters,,,Registered Voters,976,,,
Jefferson,35,Ballots Cast,,,Ballots Cast,489,,,
Jefferson,36,Registered Voters,,,Registered Voters,1546,,,
Jefferson,36,Ballots Cast,,,Ballots Cast,834,,,
Jefferson,37,Registered Voters,,,Registered Voters,2510,,,
Jefferson,37,Ballots Cast,,,Ballots Cast,1384,,,
Jefferson,38,Registered Voters,,,Registered Voters,2055,,,
Jefferson,38,Ballots Cast,,,Ballots Cast,1283,,,
Jefferson,39,Registered Voters,,,Registered Voters,1982,,,
Jefferson,39,Ballots Cast,,,Ballots Cast,981,,,
Jefferson,40,Registered Voters,,,Registered Voters,2900,,,
Jefferson,40,Ballots Cast,,,Ballots Cast,1618,,,
Jefferson,41,Registered Voters,,,Registered Voters,186,,,
Jefferson,41,Ballots Cast,,,Ballots Cast,90,,,
Jefferson,42,Registered Voters,,,Registered Voters,2406,,,
Jefferson,42,Ballots Cast,,,Ballots Cast,1406,,,
Jefferson,43,Registered Voters,,,Registered Voters,2168,,,
Jefferson,43,Ballots Cast,,,Ballots Cast,1236,,,
Jefferson,44,Registered Voters,,,Registered Voters,738,,,
Jefferson,44,Ballots Cast,,,Ballots Cast,360,,,
Jefferson,45,Registered Voters,,,Registered Voters,1253,,,
Jefferson,45,Ballots Cast,,,Ballots Cast,479,,,
Jefferson,46,Registered Voters,,,Registered Voters,1261,,,
Jefferson,46,Ballots Cast,,,Ballots Cast,487,,,
Jefferson,47,Registered Voters,,,Registered Voters,1500,,,
Jefferson,47,Ballots Cast,,,Ballots Cast,594,,,
Jefferson,48,Registered Voters,,,Registered Voters,1082,,,
Jefferson,48,Ballots Cast,,,Ballots Cast,354,,,
Jefferson,49,Registered Voters,,,Registered Voters,514,,,
Jefferson,49,Ballots Cast,,,Ballots Cast,167,,,
Jefferson,50,Registered Voters,,,Registered Voters,2520,,,
Jefferson,50,Ballots Cast,,,Ballots Cast,960,,,
Jefferson,51,Registered Voters,,,Registered Voters,479,,,
Jefferson,51,Ballots Cast,,,Ballots Cast,153,,,
Jefferson,52,Registered Voters,,,Registered Voters,514,,,
Jefferson,52,Ballots Cast,,,Ballots Cast,228,,,
Jefferson,53,Registered Voters,,,Registered Voters,1520,,,
Jefferson,53,Ballots Cast,,,Ballots Cast,611,,,
Jefferson,54,Registered Voters,,,Registered Voters,540,,,
Jefferson,54,Ballots Cast,,,Ballots Cast,222,,,
Jefferson,55,Registered Voters,,,Registered Voters,440,,,
Jefferson,55,Ballots Cast,,,Ballots Cast,168,,,
Jefferson,56,Registered Voters,,,Registered Voters,3090,,,
Jefferson,56,Ballots Cast,,,Ballots Cast,1868,,,
Jefferson,57,Registered Voters,,,Registered Voters,879,,,
Jefferson,57,Ballots Cast,,,Ballots Cast,338,,,
Jefferson,58,Registered Voters,,,Registered Voters,63,,,
Jefferson,58,Ballots Cast,,,Ballots Cast,35,,,
Jefferson,59,Registered Voters,,,Registered Voters,1260,,,
Jefferson,59,Ballots Cast,,,Ballots Cast,472,,,
Jefferson,60,Registered Voters,,,Registered Voters,3209,,,
Jefferson,60,Ballots Cast,,,Ballots Cast,1648,,,
Jefferson,61,Registered Voters,,,Registered Voters,1850,,,
Jefferson,61,Ballots Cast,,,Ballots Cast,817,,,
Jefferson,62,Registered Voters,,,Registered Voters,2593,,,
Jefferson,62,Ballots Cast,,,Ballots Cast,1601,,,
Jefferson,63,Registered Voters,,,Registered Voters,1438,,,
Jefferson,63,Ballots Cast,,,Ballots Cast,660,,,
Jefferson,64,Registered Voters,,,Registered Voters,816,,,
Jefferson,64,Ballots Cast,,,Ballots Cast,446,,,
Jefferson,65,Registered Voters,,,Registered Voters,1784,,,
Jefferson,65,Ballots Cast,,,Ballots Cast,1229,,,
Jefferson,66,Registered Voters,,,Registered Voters,1485,,,
Jefferson,66,Ballots Cast,,,Ballots Cast,821,,,
Jefferson,67,Registered Voters,,,Registered Voters,2498,,,
Jefferson,67,Ballots Cast,,,Ballots Cast,1102,,,
Jefferson,68,Registered Voters,,,Registered Voters,2408,,,
Jefferson,68,Ballots Cast,,,Ballots Cast,1324,,,
Jefferson,69,Registered Voters,,,Registered Voters,3232,,,
Jefferson,69,Ballots Cast,,,Ballots Cast,1679,,,
Jefferson,70,Registered Voters,,,Registered Voters,2459,,,
Jefferson,70,Ballots Cast,,,Ballots Cast,1027,,,
Jefferson,71,Registered Voters,,,Registered Voters,95,,,
Jefferson,71,Ballots Cast,,,Ballots Cast,55,,,
Jefferson,72,Registered Voters,,,Registered Voters,2581,,,
Jefferson,72,Ballots Cast,,,Ballots Cast,1243,,,
Jefferson,73,Registered Voters,,,Registered Voters,2373,,,
Jefferson,73,Ballots Cast,,,Ballots Cast,1563,,,
Jefferson,74,Registered Voters,,,Registered Voters,2945,,,
Jefferson,74,Ballots Cast,,,Ballots Cast,1651,,,
Jefferson,75,Registered Voters,,,Registered Voters,1217,,,
Jefferson,75,Ballots Cast,,,Ballots Cast,395,,,
Jefferson,76,Registered Voters,,,Registered Voters,1083,,,
Jefferson,76,Ballots Cast,,,Ballots Cast,344,,,
Jefferson,77,Registered Voters,,,Registered Voters,1514,,,
Jefferson,77,Ballots Cast,,,Ballots Cast,617,,,
Jefferson,78,Registered Voters,,,Registered Voters,1968,,,
Jefferson,78,Ballots Cast,,,Ballots Cast,1003,,,
Jefferson,79,Registered Voters,,,Registered Voters,2008,,,
Jefferson,79,Ballots Cast,,,Ballots Cast,1261,,,
Jefferson,80,Registered Voters,,,Registered Voters,251,,,
Jefferson,80,Ballots Cast,,,Ballots Cast,143,,,
Jefferson,81,Registered Voters,,,Registered Voters,901,,,
Jefferson,81,Ballots Cast,,,Ballots Cast,344,,,
Jefferson,82,Registered Voters,,,Registered Voters,2464,,,
Jefferson,82,Ballots Cast,,,Ballots Cast,1068,,,
Jefferson,83,Registered Voters,,,Registered Voters,1233,,,
Jefferson,83,Ballots Cast,,,Ballots Cast,702,,,
Jefferson,84,Registered Voters,,,Registered Voters,1351,,,
Jefferson,84,Ballots Cast,,,Ballots Cast,587,,,
Jefferson,85,Registered Voters,,,Registered Voters,1297,,,
Jefferson,85,Ballots Cast,,,Ballots Cast,766,,,
Jefferson,86,Registered Voters,,,Registered Voters,1376,,,
Jefferson,86,Ballots Cast,,,Ballots Cast,669,,,
Jefferson,87,Registered Voters,,,Registered Voters,1236,,,
Jefferson,87,Ballots Cast,,,Ballots Cast,538,,,
Jefferson,88,Registered Voters,,,Registered Voters,1261,,,
Jefferson,88,Ballots Cast,,,Ballots Cast,539,,,
Jefferson,89,Registered Voters,,,Registered Voters,502,,,
Jefferson,89,Ballots Cast,,,Ballots Cast,201,,,
Jefferson,90,Registered Voters,,,Registered Voters,38,,,
Jefferson,90,Ballots Cast,,,Ballots Cast,32,,,
Jefferson,91,Registered Voters,,,Registered Voters,662,,,
Jefferson,91,Ballots Cast,,,Ballots Cast,421,,,
Jefferson,92,Registered Voters,,,Registered Voters,1159,,,
Jefferson,92,Ballots Cast,,,Ballots Cast,713,,,
Jefferson,93,Registered Voters,,,Registered Voters,801,,,
Jefferson,93,Ballots Cast,,,Ballots Cast,315,,,
Jefferson,94,Registered Voters,,,Registered Voters,2002,,,
Jefferson,94,Ballots Cast,,,Ballots Cast,1326,,,
Jefferson,95,Registered Voters,,,Registered Voters,541,,,
Jefferson,95,Ballots Cast,,,Ballots Cast,298,,,
Jefferson,96,Registered Voters,,,Registered Voters,540,,,
